timestamp,time_elapsed,model_type,model_timestamp,classes,imaging_date,tray,filename,conserved_identifier,USDA_number,CHUM_number_if_from_NCGR,other_name,PM,infected_threshold,healthy_threshold,sal_threshold,inf_gate,spor_th,leaf_mask_th,clear_patches,hyphal_patches,conidiophore_patches,sporulating_pct,discarded_patches,severity_rate_patch,Gradient_sr2,Gradient-SG_sr2,GradCAM_sr2
NA,0m 54s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,140-W2021011-523_R1,W2021011-523,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,106,464,0,0,30,81.4,NA,2.43,11.59
NA,0m 44s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,141-W2021011-523_R1,W2021011-523,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,463,195,0,0,49,29.64,NA,0.85,3.99
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,142-W2021011-519_R1,W2021011-519,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,626,11,0,0,25,1.73,NA,0.04,0.16
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,143-W2021011-519_R1,W2021011-519,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,477,41,0,0,21,7.92,NA,0.21,0.98
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,144-W2021011-519_R1,W2021011-519,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,615,5,0,0,26,0.81,NA,0.02,0.09
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,145-W2021006-063_R1,W2021006-063,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,428,127,1,0.1798561151079137,48,23.02,NA,0.58,2.43
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,146-W2021006-063_R1,W2021006-063,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,403,140,4,0.7312614259597806,37,26.33,NA,0.69,3.28
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,147-W2021006-063_R1,W2021006-063,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,401,123,1,0.1904761904761905,50,23.62,NA,0.62,2.69
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,148-W2021011-526_R1,W2021011-526,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,580,42,0,0,19,6.75,NA,0.2,0.9
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,149-W2021011-526_R1,W2021011-526,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,553,58,0,0,31,9.49,NA,0.26,1.07
NA,0m 56s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,150-W2021011-526_R1,W2021011-526,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,113,482,1,0.16778523489932887,40,81.04,NA,2.47,10.94
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,151-W2021011-511_R1,W2021011-511,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,523,6,0,0,31,1.13,NA,0.03,0.12
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,152-W2021011-511_R1,W2021011-511,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,600,5,2,0.3294892915980231,54,1.15,NA,0.03,0.11
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,153-W2021011-511_R1,W2021011-511,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,466,11,0,0,30,2.31,NA,0.06,0.25
NA,0m 34s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,154-W2021010-383_R1,W2021010-383,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,530,5,1,0.1865671641791045,69,1.12,NA,0.03,0.13
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,155-W2021010-383_R1,W2021010-383,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,573,7,0,0,23,1.21,NA,0.03,0.12
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,156-W2021010-383_R1,W2021010-383,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,636,9,0,0,39,1.4,NA,0.04,0.13
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,157-W2021006-070_R1,W2021006-070,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,681,4,1,0.1457725947521866,12,0.73,NA,0.02,0.07
NA,0m 34s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,158-W2021006-070_R1,W2021006-070,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,592,16,0,0,21,2.63,NA,0.07,0.28
NA,0m 31s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,159-W2021006-070_R1,W2021006-070,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,424,4,0,0,11,0.93,NA,0.02,0.1
NA,0m 51s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,160-W2021009-223_R1,W2021009-223,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,209,385,0,0,56,64.81,NA,1.68,8.18
NA,0m 57s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,161-W2021009-223_R1,W2021009-223,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,189,403,1,0.1686340640809443,40,68.13,NA,1.87,8.78
NA,0m 50s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,162-W2021009-223_R1,W2021009-223,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,368,254,0,0,64,40.84,NA,1.01,4.66
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,163-W2021006-083_R1,W2021006-083,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,528,22,0,0,18,4,NA,0.1,0.42
NA,0m 34s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,164-W2021006-083_R1,W2021006-083,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,596,38,0,0,19,5.99,NA,0.16,0.7
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,165-W2021006-083_R1,W2021006-083,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,636,7,0,0,14,1.09,NA,0.03,0.1
NA,0m 41s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,166-W2021010-385_R1,W2021010-385,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,424,133,2,0.35778175313059035,75,24.15,NA,0.59,2.93
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,167-W2021010-385_R1,W2021010-385,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,535,48,2,0.3418803418803419,53,8.55,NA,0.21,1
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,168-W2021010-385_R1,W2021010-385,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,544,72,1,0.1620745542949757,35,11.83,NA,0.3,1.28
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,169-W2021011-532_R1,W2021011-532,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,426,108,0,0,48,20.22,NA,0.53,2.23
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,170-W2021011-532_R1,W2021011-532,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,429,75,0,0,53,14.88,NA,0.41,1.65
NA,0m 44s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,171-W2021011-532_R1,W2021011-532,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,284,251,0,0,41,46.92,NA,1.29,6.36
NA,0m 56s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,172-W2021010-384_R1,W2021010-384,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,153,487,2,0.3115264797507788,30,76.17,NA,2.35,11.16
NA,0m 59s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,173-W2021010-384_R1,W2021010-384,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,62,563,3,0.4777070063694267,19,90.13,NA,2.93,13.94
NA,0m 55s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,174-W2021010-384_R1,W2021010-384,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,153,489,1,0.15552099533437014,30,76.21,NA,2.32,11.24
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,175-Galena_R1,Galena,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,528,104,0,0,45,16.46,NA,0.44,2.05
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,176-Galena_R1,Galena,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,542,66,1,0.16420361247947454,49,11,NA,0.28,1.31
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,177-Galena_R1,Galena,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,580,54,2,0.3144654088050315,25,8.81,NA,0.24,1.15
NA,0m 41s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,178-W2021006-086_R1,W2021006-086,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,488,127,2,0.3241491085899514,44,20.91,NA,0.53,2.3
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,179-W2021006-086_R1,W2021006-086,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,434,145,1,0.1724137931034483,44,25.17,NA,0.66,2.88
NA,0m 44s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,180-W2021006-086_R1,W2021006-086,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,301,287,0,0,35,48.81,NA,1.31,5.92
NA,0m 41s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,181-W2021006-082_R1,W2021006-082,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,337,222,0,0,49,39.71,NA,1.02,4.67
NA,0m 48s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,182-W2021006-082_R1,W2021006-082,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,250,360,0,0,43,59.02,NA,1.63,7.81
NA,0m 45s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,183-W2021006-082_R1,W2021006-082,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,339,273,0,0,51,44.61,NA,1.21,5.24
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,184-W2021006-068_R1,W2021006-068,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,411,137,0,0,49,25,NA,0.67,3.07
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,185-W2021006-068_R1,W2021006-068,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,540,48,1,0.1697792869269949,59,8.32,NA,0.2,0.95
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,186-W2021006-068_R1,W2021006-068,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,453,115,1,0.17574692442882248,73,20.39,NA,0.54,2.7
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,187-W2021009-211_R1,W2021009-211,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,626,29,0,0,26,4.43,NA,0.11,0.52
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,188-W2021009-211_R1,W2021009-211,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,624,26,0,0,21,4,NA,0.11,0.48
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,189-W2021009-211_R1,W2021009-211,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,613,8,0,0,10,1.29,NA,0.04,0.14
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,190-W2021011-533_R1,W2021011-533,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,466,21,0,0,14,4.31,NA,0.11,0.5
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,191-W2021011-533_R1,W2021011-533,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,539,16,0,0,28,2.88,NA,0.07,0.34
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,192-W2021011-533_R1,W2021011-533,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,483,8,1,0.20325203252032523,12,1.83,NA,0.05,0.18
NA,0m 42s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,193-W2021011-510_R1,W2021011-510,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,290,218,1,0.19646365422396855,46,43.03,NA,1.14,5.19
NA,0m 39s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,194-W2021011-510_R1,W2021011-510,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,562,50,0,0,39,8.17,NA,0.22,0.87
NA,0m 31s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,195-W2021011-510_R1,W2021011-510,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,341,5,0,0,17,1.45,NA,0.04,0.13
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,196-W2021011-542_R1,W2021011-542,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,592,23,1,0.16233766233766234,45,3.9,NA,0.1,0.41
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,197-W2021011-542_R1,W2021011-542,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,585,74,0,0,31,11.23,NA,0.31,1.3
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,198-W2021011-542_R1,W2021011-542,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,542,35,0,0,28,6.07,NA,0.15,0.65
NA,0m 43s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,199-W2021006-062_R1,W2021006-062,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,489,126,2,0.3241491085899514,61,20.75,NA,0.59,2.47
NA,0m 44s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,200-W2021006-062_R1,W2021006-062,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,386,178,1,0.17699115044247787,43,31.68,NA,1.01,3.97
NA,1m 4s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,201-W2021006-062_R1,W2021006-062,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,43,629,4,0.591715976331361,17,93.64,NA,3.14,15.29
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,202-W2021006-078_R1,W2021006-078,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,582,11,0,0,41,1.85,NA,0.04,0.19
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,203-W2021006-078_R1,W2021006-078,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,574,20,0,0,40,3.37,NA,0.08,0.35
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,204-W2021006-078_R1,W2021006-078,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,446,34,0,0,29,7.08,NA,0.18,0.75
NA,0m 56s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,205-W2021006-088_R1,W2021006-088,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,203,450,1,0.1529051987767584,42,68.96,NA,2.07,9.62
NA,0m 58s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,206-W2021006-088_R1,W2021006-088,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,144,495,0,0,27,77.46,NA,2.35,11.49
NA,0m 54s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,207-W2021006-088_R1,W2021006-088,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,116,505,0,0,36,81.32,NA,2.41,11.33
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,208-W2021011-514_R1,W2021011-514,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,407,175,0,0,62,30.07,NA,0.86,3.46
NA,0m 40s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,209-W2021011-514_R1,W2021011-514,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,473,149,1,0.16051364365971107,44,24.08,NA,0.66,2.78
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,210-W2021011-514_R1,W2021011-514,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,550,39,0,0,49,6.62,NA,0.18,0.73
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,211-W2021009-225_R1,W2021009-225,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,587,5,1,0.1686340640809443,39,1.01,NA,0.03,0.1
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,212-W2021009-225_R1,W2021009-225,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,610,11,0,0,38,1.77,NA,0.05,0.2
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,213-W2021009-225_R1,W2021009-225,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,561,33,1,0.16806722689075632,38,5.71,NA,0.15,0.72
NA,0m 48s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,214-Symphony,Symphony,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,233,342,2,0.34662045060658575,69,59.62,NA,1.78,7.55
NA,0m 48s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,215-Symphony,Symphony,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,256,323,5,0.8561643835616438,82,56.16,NA,1.65,6.6
NA,0m 49s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,216-Symphony,Symphony,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,151,380,1,0.1879699248120301,61,71.62,NA,2.1,8.55
NA,0m 45s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,217-Nugget,Nugget,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,128,325,4,0.87527352297593,32,71.99,NA,2.13,10.12
NA,0m 48s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,218-Nugget,Nugget,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,130,380,0,0,27,74.51,NA,2.17,9.82
NA,0m 54s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,1,219-Nugget,Nugget,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,221,429,2,0.3067484662576687,48,66.1,NA,1.98,9
NA,0m 46s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,001-W2021009-224_R2,W2021009-224,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,381,265,2,0.30864197530864196,46,41.2,NA,1.11,5.21
NA,0m 41s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,002-W2021009-224_R2,W2021009-224,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,449,190,2,0.31201248049922,36,29.95,NA,0.77,3.44
NA,0m 44s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,003-W2021009-224_R2,W2021009-224,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,432,196,0,0,51,31.21,NA,0.81,3.72
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,004-W2021010-366_R2,W2021010-366,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,645,7,0,0,16,1.07,NA,0.03,0.12
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,005-W2021010-366_R2,W2021010-366,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,606,4,0,0,14,0.66,NA,0.02,0.09
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,006-W2021010-366_R2,W2021010-366,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,588,1,0,0,8,0.17,NA,0,0.01
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,007-W2021011-521_R2,W2021011-521,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,638,3,2,0.3110419906687403,15,0.78,NA,0.02,0.08
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,008-W2021011-521_R2,W2021011-521,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,651,3,0,0,13,0.46,NA,0.01,0.06
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,009-W2021011-521_R2,W2021011-521,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,619,7,2,0.3184713375796179,16,1.43,NA,0.04,0.15
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,010-W2021011-543_R2,W2021011-543,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,599,31,0,0,34,4.92,NA,0.13,0.55
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,011-W2021011-543_R2,W2021011-543,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,604,37,0,0,34,5.77,NA,0.16,0.7
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,012-W2021011-543_R2,W2021011-543,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,624,12,0,0,27,1.89,NA,0.05,0.26
NA,0m 34s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,013-W2021011-529_R2,W2021011-529,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,589,4,0,0,11,0.67,NA,0.02,0.07
NA,0m 36s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,014-W2021011-529_R2,W2021011-529,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,627,36,1,0.15060240963855423,18,5.57,NA,0.15,0.71
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,015-W2021011-529_R2,W2021011-529,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,560,5,1,0.176678445229682,9,1.06,NA,0.03,0.12
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,016-W2021006-079_R2,W2021006-079,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,660,6,0,0,20,0.9,NA,0.02,0.09
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,017-W2021006-079_R2,W2021006-079,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,660,5,0,0,18,0.75,NA,0.02,0.09
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,018-W2021006-079_R2,W2021006-079,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,645,9,0,0,16,1.38,NA,0.03,0.16
NA,0m 45s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,019-W2021011-522_R2,W2021011-522,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,368,305,12,1.7518248175182485,41,46.28,NA,1.35,6.41
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,020-W2021011-522_R2,W2021011-522,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,546,105,1,0.15337423312883436,39,16.26,NA,0.47,1.99
NA,0m 49s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,021-W2021011-522_R2,W2021011-522,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,254,354,13,2.0933977455716586,63,59.1,NA,1.59,7.32
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,022-W2021011-507_R2,W2021011-507,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,589,102,1,0.1445086705202312,32,14.88,NA,0.41,1.78
NA,0m 38s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,023-W2021011-507_R2,W2021011-507,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,571,91,0,0,41,13.75,NA,0.38,1.55
NA,0m 37s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,024-W2021011-507_R2,W2021011-507,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,600,100,2,0.2849002849002849,28,14.53,NA,0.43,1.55
NA,0m 32s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,025-W2021006-067_R2,W2021006-067,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,611,2,0,0,6,0.33,NA,0.01,0.04
NA,0m 33s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,026-W2021006-067_R2,W2021006-067,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,644,0,0,0,9,0,NA,0,0
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,027-W2021006-067_R2,W2021006-067,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,628,3,0,0,9,0.48,NA,0.01,0.05
NA,0m 35s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,031-W2021011-525_R2,W2021011-525,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,600,2,0,0,12,0.33,NA,0.01,0.04
NA,0m 39s,ResNet,Jan29_22-02-46_2026,2,8-16-2023_5dpi,2,032-W2021011-525_R2,W2021011-525,NA,NA,NA,NA,0.55,0.15,0.7,0.3,0.65,0.2,659,3,2,0.30120481927710846,18,0.75,NA,0.02,0.08
